Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      21/26          __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) [92]
[495]    0.0    0.00    0.00      26         __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator+(long) const [495]
                0.00    0.00      26/53          __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame* const&) [491]
-----------------------------------------------
                0.00    0.00       1/24          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_default_initialize(unsigned long) [54]
                0.00    0.00       2/24          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&) [32]
                0.00    0.00       5/24          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::~vector() [72]
                0.00    0.00      16/24          void std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_realloc_insert<cvision::Frame const&>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame const&) [95]
[496]    0.0    0.00    0.00      24         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_get_Tp_allocator() [496]
-----------------------------------------------
                0.00    0.00       2/18          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&) [32]
                0.00    0.00      16/18          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::max_size() const [499]
[497]    0.0    0.00    0.00      18         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_get_Tp_allocator() const [497]
-----------------------------------------------
                0.00    0.00       1/17          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_S_check_init_len(unsigned long, std::allocator<cvision::Frame> const&) [569]
                0.00    0.00      16/17          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::max_size() const [499]
[498]    0.0    0.00    0.00      17         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_S_max_size(std::allocator<cvision::Frame> const&) [498]
                0.00    0.00      17/126819      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [132]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_check_len(unsigned long, char const*) const [507]
[499]    0.0    0.00    0.00      16         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::max_size() const [499]
                0.00    0.00      16/18          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_get_Tp_allocator() const [497]
                0.00    0.00      16/17          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_S_max_size(std::allocator<cvision::Frame> const&) [498]
-----------------------------------------------
                0.00    0.00       5/13          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::~_Vector_base() [514]
                0.00    0.00       8/13          void std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_realloc_insert<cvision::Frame const&>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame const&) [95]
[500]    0.0    0.00    0.00      13         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_deallocate(cvision::Frame*, unsigned long) [500]
                0.00    0.00      11/11          std::__new_allocator<cvision::Frame>::deallocate(cvision::Frame*, unsigned long) [502]
-----------------------------------------------
                0.00    0.00       3/11          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_create_storage(unsigned long) [535]
                0.00    0.00       8/11          void std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_realloc_insert<cvision::Frame const&>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame const&) [95]
[501]    0.0    0.00    0.00      11         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_allocate(unsigned long) [501]
                0.00    0.00      11/11          std::__new_allocator<cvision::Frame>::allocate(unsigned long, void const*) [503]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_deallocate(cvision::Frame*, unsigned long) [500]
[502]    0.0    0.00    0.00      11         std::__new_allocator<cvision::Frame>::deallocate(cvision::Frame*, unsigned long) [502]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_allocate(unsigned long) [501]
[503]    0.0    0.00    0.00      11         std::__new_allocator<cvision::Frame>::allocate(unsigned long, void const*) [503]
-----------------------------------------------
                0.00    0.00       2/10          LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float) [45]
                0.00    0.00       8/10          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::push_back(cvision::Frame const&) [89]
[504]    0.0    0.00    0.00      10         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::end() [504]
                0.00    0.00      10/53          __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame* const&) [491]
-----------------------------------------------
                0.00    0.00       2/10          LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float) [45]
                0.00    0.00       8/10          void std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_realloc_insert<cvision::Frame const&>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame const&) [95]
[505]    0.0    0.00    0.00      10         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::begin() [505]
                0.00    0.00      10/53          __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame* const&) [491]
-----------------------------------------------
                0.00    0.00       1/9           cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00       1/9           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_S_check_init_len(unsigned long, std::allocator<cvision::Frame> const&) [569]
                0.00    0.00       2/9           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&) [32]
                0.00    0.00       5/9           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::~_Vector_impl() [513]
[506]    0.0    0.00    0.00       9         std::__new_allocator<cvision::Frame>::~__new_allocator() [506]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_realloc_insert<cvision::Frame const&>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame const&) [95]
[507]    0.0    0.00    0.00       8         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_check_len(unsigned long, char const*) const [507]
                0.00    0.00      32/35          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::size() const [493]
                0.00    0.00      16/16          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::max_size() const [499]
                0.00    0.00       8/63409       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [159]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) [92]
[508]    0.0    0.00    0.00       7         __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator-(long) const [508]
                0.00    0.00       7/53          __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame* const&) [491]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::begin() const [519]
                0.00    0.00       3/6           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::end() const [518]
[509]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame const* const&) [509]
-----------------------------------------------
                0.00    0.00       3/6           std::filesystem::exists(std::filesystem::file_status) [523]
                0.00    0.00       3/6           std::filesystem::status_known(std::filesystem::file_status) [522]
[510]    0.0    0.00    0.00       6         std::filesystem::file_status::type() const [510]
-----------------------------------------------
                0.00    0.00       6/6           cli_parse_args(int, char**, cli_options&) [102]
[511]    0.0    0.00    0.00       6         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [511]
                0.00    0.00       6/17952       std::char_traits<char>::length(char const*) [295]
                0.00    0.00       4/100         std::char_traits<char>::compare(char const*, char const*, unsigned long) [482]
-----------------------------------------------
                0.00    0.00       5/5           YOLODetector::drawDetections(cv::Mat&, std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [12]
[512]    0.0    0.00    0.00       5         cv::Point_<int>::Point_(int, int) [512]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::~_Vector_base() [514]
[513]    0.0    0.00    0.00       5         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::~_Vector_impl() [513]
                0.00    0.00       5/9           std::__new_allocator<cvision::Frame>::~__new_allocator() [506]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::~vector() [72]
[514]    0.0    0.00    0.00       5         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::~_Vector_base() [514]
                0.00    0.00       5/13          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_deallocate(cvision::Frame*, unsigned long) [500]
                0.00    0.00       5/5           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::~_Vector_impl() [513]
-----------------------------------------------
                0.00    0.00       1/4           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl() [565]
                0.00    0.00       3/4           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl(std::allocator<cvision::Frame> const&) [534]
[515]    0.0    0.00    0.00       4         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl_data::_Vector_impl_data() [515]
-----------------------------------------------
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*) [573]
                0.00    0.00       3/4           __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >) [109]
[516]    0.0    0.00    0.00       4         cvision::Frame* std::__niter_base<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >) [516]
                0.00    0.00       4/36272       __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::base() const [199]
-----------------------------------------------
                0.00    0.00       3/3           YOLODetector::drawDetections(cv::Mat&, std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [12]
[517]    0.0    0.00    0.00       3         cv::Scalar_<double>::Scalar_(double, double, double, double) [517]
                0.00    0.00       3/35883       cv::Vec<double, 4>::Vec() [203]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::empty() const [563]
                0.00    0.00       2/3           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&) [32]
[518]    0.0    0.00    0.00       3         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::end() const [518]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame const* const&) [509]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::empty() const [563]
                0.00    0.00       2/3           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&) [32]
[519]    0.0    0.00    0.00       3         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::begin() const [519]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame const* const&) [509]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_head(std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [532]
[520]    0.0    0.00    0.00       3         std::_Head_base<0ul, std::filesystem::__cxx11::path::_List::_Impl*, false>::_M_head(std::_Head_base<0ul, std::filesystem::__cxx11::path::_List::_Impl*, false>&) [520]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_head(std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [533]
[521]    0.0    0.00    0.00       3         std::_Head_base<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter, true>::_M_head(std::_Head_base<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter, true>&) [521]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::exists(std::filesystem::file_status) [523]
[522]    0.0    0.00    0.00       3         std::filesystem::status_known(std::filesystem::file_status) [522]
                0.00    0.00       3/6           std::filesystem::file_status::type() const [510]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::exists(std::filesystem::__cxx11::path const&) [524]
[523]    0.0    0.00    0.00       3         std::filesystem::exists(std::filesystem::file_status) [523]
                0.00    0.00       3/3           std::filesystem::status_known(std::filesystem::file_status) [522]
                0.00    0.00       3/6           std::filesystem::file_status::type() const [510]
-----------------------------------------------
                0.00    0.00       1/3           cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00       2/3           cli_parse_args(int, char**, cli_options&) [102]
[524]    0.0    0.00    0.00       3         std::filesystem::exists(std::filesystem::__cxx11::path const&) [524]
                0.00    0.00       3/3           std::filesystem::exists(std::filesystem::file_status) [523]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::__cxx11::path::path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::filesystem::__cxx11::path::format) [527]
[525]    0.0    0.00    0.00       3         auto std::filesystem::__cxx11::path::_S_convert<std::basic_string_view<char, std::char_traits<char> > >(std::basic_string_view<char, std::char_traits<char> >) [525]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::__cxx11::path::~path() [528]
[526]    0.0    0.00    0.00       3         std::filesystem::__cxx11::path::_List::~_List() [526]
                0.00    0.00       3/3           std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::~unique_ptr() [531]
-----------------------------------------------
                0.00    0.00       1/3           cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00       2/3           cli_parse_args(int, char**, cli_options&) [102]
[527]    0.0    0.00    0.00       3         std::filesystem::__cxx11::path::path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::filesystem::__cxx11::path::format) [527]
                0.00    0.00       3/3           std::basic_string_view<char, std::char_traits<char> > std::filesystem::__cxx11::__detail::__effective_range<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [529]
                0.00    0.00       3/3           auto std::filesystem::__cxx11::path::_S_convert<std::basic_string_view<char, std::char_traits<char> > >(std::basic_string_view<char, std::char_traits<char> >) [525]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::basic_string_view<char, std::char_traits<char> >, void>(std::basic_string_view<char, std::char_traits<char> > const&, std::allocator<char> const&) [539]
                0.00    0.00       3/17949       std::__new_allocator<char>::~__new_allocator() [296]
-----------------------------------------------
                0.00    0.00       1/3           cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00       2/3           cli_parse_args(int, char**, cli_options&) [102]
[528]    0.0    0.00    0.00       3         std::filesystem::__cxx11::path::~path() [528]
                0.00    0.00       3/3           std::filesystem::__cxx11::path::_List::~_List() [526]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::__cxx11::path::path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::filesystem::__cxx11::path::format) [527]
[529]    0.0    0.00    0.00       3         std::basic_string_view<char, std::char_traits<char> > std::filesystem::__cxx11::__detail::__effective_range<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [529]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::~unique_ptr() [531]
[530]    0.0    0.00    0.00       3         std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::get_deleter() [530]
                0.00    0.00       3/3           std::__uniq_ptr_impl<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_deleter() [537]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::__cxx11::path::_List::~_List() [526]
[531]    0.0    0.00    0.00       3         std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::~unique_ptr() [531]
                0.00    0.00       3/3           std::__uniq_ptr_impl<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_ptr() [538]
                0.00    0.00       3/3           std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::get_deleter() [530]
                0.00    0.00       3/3           std::remove_reference<std::filesystem::__cxx11::path::_List::_Impl*&>::type&& std::move<std::filesystem::__cxx11::path::_List::_Impl*&>(std::filesystem::__cxx11::path::_List::_Impl*&) [544]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::__cxx11::path::_List::_Impl*& std::__get_helper<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [540]
[532]    0.0    0.00    0.00       3         std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_head(std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [532]
                0.00    0.00       3/3           std::_Head_base<0ul, std::filesystem::__cxx11::path::_List::_Impl*, false>::_M_head(std::_Head_base<0ul, std::filesystem::__cxx11::path::_List::_Impl*, false>&) [520]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::__cxx11::path::_List::_Impl_deleter& std::__get_helper<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [541]
[533]    0.0    0.00    0.00       3         std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_head(std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [533]
                0.00    0.00       3/3           std::_Head_base<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter, true>::_M_head(std::_Head_base<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter, true>&) [521]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_base(unsigned long, std::allocator<cvision::Frame> const&) [536]
[534]    0.0    0.00    0.00       3         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl(std::allocator<cvision::Frame> const&) [534]
                0.00    0.00       3/4           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl_data::_Vector_impl_data() [515]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_base(unsigned long, std::allocator<cvision::Frame> const&) [536]
[535]    0.0    0.00    0.00       3         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_create_storage(unsigned long) [535]
                0.00    0.00       3/11          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_allocate(unsigned long) [501]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(unsigned long, std::allocator<cvision::Frame> const&) [55]
                0.00    0.00       2/3           std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&) [32]
[536]    0.0    0.00    0.00       3         std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_base(unsigned long, std::allocator<cvision::Frame> const&) [536]
                0.00    0.00       3/3           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl(std::allocator<cvision::Frame> const&) [534]
                0.00    0.00       3/3           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_create_storage(unsigned long) [535]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::get_deleter() [530]
[537]    0.0    0.00    0.00       3         std::__uniq_ptr_impl<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_deleter() [537]
                0.00    0.00       3/3           std::tuple_element<1ul, std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter> >::type& std::get<1ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [543]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::~unique_ptr() [531]
[538]    0.0    0.00    0.00       3         std::__uniq_ptr_impl<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_ptr() [538]
                0.00    0.00       3/3           std::tuple_element<0ul, std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter> >::type& std::get<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [542]
-----------------------------------------------
                0.00    0.00       3/3           std::filesystem::__cxx11::path::path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::filesystem::__cxx11::path::format) [527]
[539]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::basic_string_view<char, std::char_traits<char> >, void>(std::basic_string_view<char, std::char_traits<char> > const&, std::allocator<char> const&) [539]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<0ul, std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter> >::type& std::get<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [542]
[540]    0.0    0.00    0.00       3         std::filesystem::__cxx11::path::_List::_Impl*& std::__get_helper<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [540]
