Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      80/18172       void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) [91]
                0.00    0.00     137/18172       __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) [96]
                0.00    0.00   17940/18172       LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float) [9]
[291]    0.0    0.00    0.00   18172         __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator++() [291]
-----------------------------------------------
                0.00    0.00    2238/18090       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::push_back(cvision::Detection const&) [82]
                0.00    0.00   15852/18090       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::operator=(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [14]
[292]    0.0    0.00    0.00   18090         std::vector<cvision::Detection, std::allocator<cvision::Detection> >::end() [292]
                0.00    0.00   18090/52032       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::__normal_iterator(cvision::Detection* const&) [178]
-----------------------------------------------
                0.00    0.00    2238/18090       void std::vector<cvision::Detection, std::allocator<cvision::Detection> >::_M_realloc_insert<cvision::Detection const&>(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection const&) [84]
                0.00    0.00   15852/18090       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::operator=(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [14]
[293]    0.0    0.00    0.00   18090         std::vector<cvision::Detection, std::allocator<cvision::Detection> >::begin() [293]
                0.00    0.00   18090/52032       __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::__normal_iterator(cvision::Detection* const&) [178]
-----------------------------------------------
                0.00    0.00     100/18052       std::char_traits<char>::compare(char const*, char const*, unsigned long) [47]
                0.00    0.00   17952/18052       std::char_traits<char>::length(char const*) [48]
[294]    0.0    0.00    0.00   18052         std::__is_constant_evaluated() [294]
-----------------------------------------------
                0.00    0.00       1/18039       void std::__sort<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) [88]
                0.00    0.00      16/18039       void std::__insertion_sort<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) [97]
                0.00    0.00      81/18039       void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) [91]
                0.00    0.00   17941/18039       LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float) [9]
[295]    0.0    0.00    0.00   18039         bool __gnu_cxx::operator!=<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&) [295]
                0.00    0.00   36078/36272       __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::base() const [205]
-----------------------------------------------
                0.00    0.00       2/17949       main [1]
                0.00    0.00       2/17949       cli_parse_args(int, char**, cli_options&) [85]
                0.00    0.00       2/17949       __static_initialization_and_destruction_0() [105]
                0.00    0.00       3/17949       std::filesystem::__cxx11::path::path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::filesystem::__cxx11::path::format) [517]
                0.00    0.00   17940/17949       YOLODetector::detectObjects(cv::Mat&) [4]
[296]    0.0    0.00    0.00   17949         std::__new_allocator<char>::~__new_allocator() [296]
-----------------------------------------------
                0.00    0.00   17946/17946       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [49]
[297]    0.0    0.00    0.00   17946         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [297]
                0.00    0.00   17946/17946       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [298]
                0.00    0.00   17946/17946       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [299]
-----------------------------------------------
                0.00    0.00   17946/17946       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [297]
[298]    0.0    0.00    0.00   17946         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [298]
-----------------------------------------------
                0.00    0.00   17946/17946       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [297]
[299]    0.0    0.00    0.00   17946         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [299]
-----------------------------------------------
                0.00    0.00       1/17941       main [1]
                0.00    0.00   17940/17941       cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
[300]    0.0    0.00    0.00   17941         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::operator[](unsigned long) [300]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[301]    0.0    0.00    0.00   17940         cv::Size_<int>::Size_(int, int) [301]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[302]    0.0    0.00    0.00   17940         cv::MatExpr::~MatExpr() [302]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[303]    0.0    0.00    0.00   17940         YOLOModel::getNet() [303]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[304]    0.0    0.00    0.00   17940         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator++() [304]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::empty() const [314]
[305]    0.0    0.00    0.00   17940         bool __gnu_cxx::operator==<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&) [305]
                0.00    0.00   35880/196932      __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::base() const [124]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[306]    0.0    0.00    0.00   17940         cv::MatExpr::operator cv::Mat() const [306]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[307]    0.0    0.00    0.00   17940         YOLOModel::getInputWidth() const [307]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[308]    0.0    0.00    0.00   17940         YOLOModel::getInputHeight() const [308]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[309]    0.0    0.00    0.00   17940         YOLOModel::getNmsThreshold() const [309]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[310]    0.0    0.00    0.00   17940         YOLOModel::getConfidenceThreshold() const [310]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[311]    0.0    0.00    0.00   17940         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator*() const [311]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::operator=(std::initializer_list<cvision::Detection>) [75]
[312]    0.0    0.00    0.00   17940         std::initializer_list<cvision::Detection>::end() const [312]
                0.00    0.00   17940/35880       std::initializer_list<cvision::Detection>::begin() const [217]
                0.00    0.00   17940/17940       std::initializer_list<cvision::Detection>::size() const [313]
-----------------------------------------------
                0.00    0.00   17940/17940       std::initializer_list<cvision::Detection>::end() const [312]
[313]    0.0    0.00    0.00   17940         std::initializer_list<cvision::Detection>::size() const [313]
-----------------------------------------------
                0.00    0.00   17940/17940       LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float) [9]
[314]    0.0    0.00    0.00   17940         std::vector<cvision::Detection, std::allocator<cvision::Detection> >::empty() const [314]
                0.00    0.00   17940/89797       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::end() const [143]
                0.00    0.00   17940/89797       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::begin() const [144]
                0.00    0.00   17940/17940       bool __gnu_cxx::operator==<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&) [305]
-----------------------------------------------
                0.00    0.00   17940/17940       void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [355]
[315]    0.0    0.00    0.00   17940         void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [315]
                0.00    0.00   17940/17940       void std::_Destroy<cv::Mat>(cv::Mat*) [354]
                0.00    0.00   17940/17940       cv::Mat* std::__addressof<cv::Mat>(cv::Mat&) [350]
-----------------------------------------------
                0.00    0.00   17940/17940       void std::_Destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*) [356]
[316]    0.0    0.00    0.00   17940         void std::_Destroy_aux<true>::__destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*) [316]
-----------------------------------------------
                0.00    0.00   17940/17940       void std::_Destroy<float*>(float*, float*) [357]
[317]    0.0    0.00    0.00   17940         void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [317]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [323]
[318]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [318]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data() [321]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [324]
[319]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [319]
                0.00    0.00   17940/17940       std::__new_allocator<cv::Mat>::~__new_allocator() [336]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [324]
[320]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [320]
                0.00    0.00   17940/17940       std::__new_allocator<cv::Mat>::deallocate(cv::Mat*, unsigned long) [335]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [318]
[321]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data() [321]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [342]
[322]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [322]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cv::Mat, std::allocator<cv::Mat> >::vector() [341]
[323]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [323]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [318]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [342]
[324]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [324]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [320]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [319]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_base() [328]
[325]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::_Vector_impl() [325]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl_data::_Vector_impl_data() [327]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~_Vector_base() [329]
[326]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::~_Vector_impl() [326]
                0.00    0.00   17940/17940       std::__new_allocator<cv::Rect_<int> >::~__new_allocator() [337]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::_Vector_impl() [325]
[327]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl_data::_Vector_impl_data() [327]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::vector() [343]
[328]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_base() [328]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::_Vector_impl() [325]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~vector() [344]
[329]    0.0    0.00    0.00   17940         std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~_Vector_base() [329]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::~_Vector_impl() [326]
                0.00    0.00   17940/27514       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_deallocate(cv::Rect_<int>*, unsigned long) [236]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::_Vector_base() [333]
[330]    0.0    0.00    0.00   17940         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [330]
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [332]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [334]
[331]    0.0    0.00    0.00   17940         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [331]
                0.00    0.00   17940/17940       std::__new_allocator<float>::~__new_allocator() [338]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [330]
[332]    0.0    0.00    0.00   17940         std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [332]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<float, std::allocator<float> >::vector() [346]
[333]    0.0    0.00    0.00   17940         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [333]
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [330]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<float, std::allocator<float> >::~vector() [347]
[334]    0.0    0.00    0.00   17940         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [334]
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [331]
                0.00    0.00   17940/27514       std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [237]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [320]
[335]    0.0    0.00    0.00   17940         std::__new_allocator<cv::Mat>::deallocate(cv::Mat*, unsigned long) [335]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [319]
[336]    0.0    0.00    0.00   17940         std::__new_allocator<cv::Mat>::~__new_allocator() [336]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::~_Vector_impl() [326]
[337]    0.0    0.00    0.00   17940         std::__new_allocator<cv::Rect_<int> >::~__new_allocator() [337]
-----------------------------------------------
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [331]
[338]    0.0    0.00    0.00   17940         std::__new_allocator<float>::~__new_allocator() [338]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[339]    0.0    0.00    0.00   17940         std::vector<cv::Mat, std::allocator<cv::Mat> >::end() [339]
                0.00    0.00   17940/35880       __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat* const&) [214]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[340]    0.0    0.00    0.00   17940         std::vector<cv::Mat, std::allocator<cv::Mat> >::begin() [340]
                0.00    0.00   17940/35880       __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat* const&) [214]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[341]    0.0    0.00    0.00   17940         std::vector<cv::Mat, std::allocator<cv::Mat> >::vector() [341]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [323]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[342]    0.0    0.00    0.00   17940         std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [342]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [322]
                0.00    0.00   17940/17940       void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [355]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [324]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[343]    0.0    0.00    0.00   17940         std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::vector() [343]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_base() [328]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[344]    0.0    0.00    0.00   17940         std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~vector() [344]
                0.00    0.00   17940/37088       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_get_Tp_allocator() [202]
                0.00    0.00   17940/17940       std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~_Vector_base() [329]
                0.00    0.00   17940/17940       void std::_Destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*) [356]
-----------------------------------------------
                0.00    0.00   17940/17940       void std::vector<cvision::Detection, std::allocator<cvision::Detection> >::_M_assign_aux<cvision::Detection const*>(cvision::Detection const*, cvision::Detection const*, std::forward_iterator_tag) [74]
[345]    0.0    0.00    0.00   17940         std::vector<cvision::Detection, std::allocator<cvision::Detection> >::_M_erase_at_end(cvision::Detection*) [345]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[346]    0.0    0.00    0.00   17940         std::vector<float, std::allocator<float> >::vector() [346]
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::_Vector_base() [333]
-----------------------------------------------
                0.00    0.00   17940/17940       YOLODetector::detectObjects(cv::Mat&) [4]
[347]    0.0    0.00    0.00   17940         std::vector<float, std::allocator<float> >::~vector() [347]
                0.00    0.00   17940/37088       std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [203]
                0.00    0.00   17940/17940       std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [334]
                0.00    0.00   17940/17940       void std::_Destroy<float*>(float*, float*) [357]
-----------------------------------------------
                0.00    0.00   17940/17940       cvision::Frame* std::__uninitialized_default_n_1<false>::__uninit_default_n<cvision::Frame*, unsigned long>(cvision::Frame*, unsigned long) [561]
[348]    0.0    0.00    0.00   17940         void std::_Construct<cvision::Frame>(cvision::Frame*) [348]
                0.00    0.00   17940/201183      operator new(unsigned long, void*) [123]
                0.00    0.00   17940/53820       cvision::Frame::Frame() [177]
-----------------------------------------------
                0.00    0.00   17940/17940       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::operator=(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [14]
[349]    0.0    0.00    0.00   17940         std::vector<cvision::Detection, std::allocator<cvision::Detection> > const* std::__addressof<std::vector<cvision::Detection, std::allocator<cvision::Detection> > const>(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [349]
-----------------------------------------------
                0.00    0.00   17940/17940       void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [315]
[350]    0.0    0.00    0.00   17940         cv::Mat* std::__addressof<cv::Mat>(cv::Mat&) [350]
-----------------------------------------------
                0.00    0.00   17940/17940       cvision::Detection* std::__copy_move_a<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*) [352]
[351]    0.0    0.00    0.00   17940         cvision::Detection* std::__niter_wrap<cvision::Detection*>(cvision::Detection* const&, cvision::Detection*) [351]
-----------------------------------------------
                0.00    0.00   17940/17940       cvision::Detection* std::copy<cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*) [353]
[352]    0.0    0.00    0.00   17940         cvision::Detection* std::__copy_move_a<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*) [352]
                0.00    0.00   35880/35880       cvision::Detection const* std::__niter_base<cvision::Detection const*>(cvision::Detection const*) [220]
